Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Números absolutos,Roubo de veículo,SC,2011.00,2159.00
Números absolutos,Roubo de veículo,RS,2011.00,10966.00
Números absolutos,Roubo de veículo,RR,2011.00,60.00
Números absolutos,Roubo de veículo,RO,2011.00,884.00
Números absolutos,Roubo de veículo,RN,2011.00,626.00
Números absolutos,Roubo de veículo,RJ,2011.00,18773.00
Números absolutos,Roubo de veículo,PR,2011.00,6441.00
Números absolutos,Roubo de veículo,PI,2011.00,717.00
Números absolutos,Roubo de veículo,PE,2011.00,7010.00
Números absolutos,Roubo de veículo,PB,2011.00,501.00
Números absolutos,Roubo de veículo,PA,2011.00,3056.00
Números absolutos,Roubo de veículo,MT,2011.00,2176.00
Números absolutos,Roubo de veículo,MS,2011.00,407.00
Números absolutos,Roubo de veículo,MG,2011.00,4065.00
Números absolutos,Roubo de veículo,MA,2011.00,1085.00
Números absolutos,Roubo de veículo,GO,2011.00,4166.00
Números absolutos,Roubo de veículo,ES,2011.00,2992.00
Números absolutos,Roubo de veículo,DF,2011.00,2769.00
Números absolutos,Roubo de veículo,CE,2011.00,3744.00
Números absolutos,Roubo de veículo,BA,2011.00,10510.00
Números absolutos,Roubo de veículo,AP,2011.00,11.00
Números absolutos,Roubo de veículo,AM,2011.00,6499.00
Números absolutos,Roubo de veículo,AL,2011.00,1647.00
Números absolutos,Roubo de veículo,AC,2011.00,253.00
Números absolutos,Roubo de veículo,TO,2012.00,144.00
Números absolutos,Roubo de veículo,SP,2012.00,87227.00
Números absolutos,Roubo de veículo,SE,2012.00,1201.00
Números absolutos,Roubo de veículo,SC,2012.00,2346.00
Números absolutos,Roubo de veículo,RS,2012.00,12051.00
Números absolutos,Roubo de veículo,RR,2012.00,78.00
Números absolutos,Roubo de veículo,RO,2012.00,1251.00
Números absolutos,Roubo de veículo,RN,2012.00,3359.00
Números absolutos,Roubo de veículo,RJ,2012.00,22065.00
Números absolutos,Roubo de veículo,PR,2012.00,8856.00
Números absolutos,Roubo de veículo,PI,2012.00,1131.00
Números absolutos,Roubo de veículo,PE,2012.00,6972.00
Números absolutos,Roubo de veículo,PB,2012.00,451.00
Números absolutos,Roubo de veículo,PA,2012.00,3224.00
Números absolutos,Roubo de veículo,MT,2012.00,2512.00
Números absolutos,Roubo de veículo,MS,2012.00,893.00
Números absolutos,Roubo de veículo,MG,2012.00,4896.00
Números absolutos,Roubo de veículo,MA,2012.00,1492.00
Números absolutos,Roubo de veículo,GO,2012.00,7132.00
Números absolutos,Roubo de veículo,ES,2012.00,4097.00
Números absolutos,Roubo de veículo,DF,2012.00,4120.00
Números absolutos,Roubo de veículo,CE,2012.00,6359.00
Números absolutos,Roubo de veículo,BA,2012.00,12541.00
Números absolutos,Roubo de veículo,AP,2012.00,126.00
Números absolutos,Roubo de veículo,AM,2012.00,4763.00
Números absolutos,Roubo de veículo,AL,2012.00,3045.00
Números absolutos,Roubo de veículo,AC,2012.00,166.00
Números absolutos,Roubo de veículo,TO,2013.00,294.00
Números absolutos,Roubo de veículo,SP,2013.00,98726.00
Números absolutos,Roubo de veículo,SE,2013.00,1724.00
Números absolutos,Roubo de veículo,SC,2013.00,2623.00
Números absolutos,Roubo de veículo,RS,2013.00,11984.00
Números absolutos,Roubo de veículo,RR,2013.00,13.00
Números absolutos,Roubo de veículo,RO,2013.00,1242.00
Números absolutos,Roubo de veículo,RN,2013.00,1638.00
Números absolutos,Roubo de veículo,RJ,2013.00,28002.00
Números absolutos,Roubo de veículo,PR,2013.00,7643.00
Números absolutos,Roubo de veículo,PI,2013.00,1653.00
Números absolutos,Roubo de veículo,PE,2013.00,7134.00
Números absolutos,Roubo de veículo,PB,2013.00,
Números absolutos,Roubo de veículo,PA,2013.00,4350.00
Números absolutos,Roubo de veículo,MT,2013.00,3282.00
Números absolutos,Roubo de veículo,MS,2013.00,892.00
Números absolutos,Roubo de veículo,MG,2013.00,3846.00
Números absolutos,Roubo de veículo,MA,2013.00,2098.00
Números absolutos,Roubo de veículo,GO,2013.00,3325.00
Números absolutos,Roubo de veículo,ES,2013.00,4115.00
Números absolutos,Roubo de veículo,DF,2013.00,4214.00
Números absolutos,Roubo de veículo,CE,2013.00,9372.00
Números absolutos,Roubo de veículo,BA,2013.00,13079.00
Números absolutos,Roubo de veículo,AP,2013.00,178.00
Números absolutos,Roubo de veículo,AM,2013.00,1969.00
Números absolutos,Roubo de veículo,AL,2013.00,3211.00
Números absolutos,Roubo de veículo,AC,2013.00,44.00
Números absolutos,Roubo de veículo,TO,2014.00,474.00
Números absolutos,Roubo de veículo,SP,2014.00,98763.00
Números absolutos,Roubo de veículo,SE,2014.00,2013.00
Números absolutos,Roubo de veículo,SC,2014.00,3264.00
Números absolutos,Roubo de veículo,RS,2014.00,13760.00
Números absolutos,Roubo de veículo,RR,2014.00,256.00
