Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 instituições,Furto de veículo,RO,2015,691.213389121
Taxa / 100 instituições,Furto de veículo,RN,2015,112.171837709
Taxa / 100 instituições,Furto de veículo,RJ,2015,299.840736153
Taxa / 100 instituições,Furto de veículo,PR,2015,392.908292908
Taxa / 100 instituições,Furto de veículo,PI,2015,236.796536797
Taxa / 100 instituições,Furto de veículo,PE,2015,204.824355972
Taxa / 100 instituições,Furto de veículo,PB,2015,
Taxa / 100 instituições,Furto de veículo,PA,2015,161.593341260
Taxa / 100 instituições,Furto de veículo,MT,2015,360.319042871
Taxa / 100 instituições,Furto de veículo,MS,2015,383.108808290
Taxa / 100 instituições,Furto de veículo,MG,2015,367.934637021
Taxa / 100 instituições,Furto de veículo,MA,2015,172.573189522
Taxa / 100 instituições,Furto de veículo,GO,2015,526.675485009
Taxa / 100 instituições,Furto de veículo,ES,2015,216.666666667
Taxa / 100 instituições,Furto de veículo,DF,2015,368.122518434
Taxa / 100 instituições,Furto de veículo,CE,2015,296.507352941
Taxa / 100 instituições,Furto de veículo,BA,2015,159.090909091
Taxa / 100 instituições,Furto de veículo,AP,2015,510
Taxa / 100 instituições,Furto de veículo,AM,2015,180.910852713
Taxa / 100 instituições,Furto de veículo,AL,2015,92.780748663
Taxa / 100 instituições,Furto de veículo,AC,2015,18.992248062
Taxa /100 mil veículos,Furto de veículo,TO,2016,220.326535224
Taxa /100 mil veículos,Furto de veículo,SP,2016,405.867079154
Taxa /100 mil veículos,Furto de veículo,SE,2016,146.685416849
Taxa /100 mil veículos,Furto de veículo,SC,2016,301.917789848
Taxa /100 mil veículos,Furto de veículo,RS,2016,294.063734961
Taxa /100 mil veículos,Furto de veículo,RR,2016,370.994773251
Taxa /100 mil veículos,Furto de veículo,RO,2016,392.606409590
Taxa /100 mil veículos,Furto de veículo,RN,2016,112.898578036
Taxa /100 mil veículos,Furto de veículo,RJ,2016,262.783881543
Taxa /100 mil veículos,Furto de veículo,PR,2016,283.834089193
Taxa /100 mil veículos,Furto de veículo,PI,2016,220.182505399
Taxa /100 mil veículos,Furto de veículo,PE,2016,220.481052798
Taxa /100 mil veículos,Furto de veículo,PB,2016,
Taxa /100 mil veículos,Furto de veículo,PA,2016,202.995399902
Taxa /100 mil veículos,Furto de veículo,MT,2016,180.838072605
Taxa /100 mil veículos,Furto de veículo,MS,2016,265.576951538
Taxa /100 mil veículos,Furto de veículo,MG,2016,278.994293436
Taxa /100 mil veículos,Furto de veículo,MA,2016,210.721570586
Taxa /100 mil veículos,Furto de veículo,GO,2016,329.765566263
Taxa /100 mil veículos,Furto de veículo,ES,2016,171.689404981
Taxa /100 mil veículos,Furto de veículo,DF,2016,414.077456842
Taxa /100 mil veículos,Furto de veículo,CE,2016,169.360904065
Taxa /100 mil veículos,Furto de veículo,BA,2016,156.849745731
Taxa /100 mil veículos,Furto de veículo,AP,2016,434.697909999
Taxa /100 mil veículos,Furto de veículo,AM,2016,328.662333320
Taxa /100 mil veículos,Furto de veículo,AL,2016,108.645905880
Taxa /100 mil veículos,Furto de veículo,AC,2016,
Taxa /100 mil habitantes,Furto de veículo,TO,2016,91.590982333
Taxa /100 mil habitantes,Furto de veículo,SP,2016,247.894404832
Taxa /100 mil habitantes,Furto de veículo,SE,2016,45.944463251
Taxa /100 mil habitantes,Furto de veículo,SC,2016,208.492721205
Taxa /100 mil habitantes,Furto de veículo,RS,2016,173.268949630
Taxa /100 mil habitantes,Furto de veículo,RR,2016,145.071553724
Taxa /100 mil habitantes,Furto de veículo,RO,2016,198.905710860
Taxa /100 mil habitantes,Furto de veículo,RN,2016,38.446065293
Taxa /100 mil habitantes,Furto de veículo,RJ,2016,100.739384645
Taxa /100 mil habitantes,Furto de veículo,PR,2016,180.267764384
Taxa /100 mil habitantes,Furto de veículo,PI,2016,74.390976427
Taxa /100 mil habitantes,Furto de veículo,PE,2016,65.977583986
Taxa /100 mil habitantes,Furto de veículo,PB,2016,
Taxa /100 mil habitantes,Furto de veículo,PA,2016,44.834083671
Taxa /100 mil habitantes,Furto de veículo,MT,2016,102.948663921
Taxa /100 mil habitantes,Furto de veículo,MS,2016,144.498219123
Taxa /100 mil habitantes,Furto de veículo,MG,2016,136.563486424
Taxa /100 mil habitantes,Furto de veículo,MA,2016,46.721069606
Taxa /100 mil habitantes,Furto de veículo,GO,2016,180.141296369
Taxa /100 mil habitantes,Furto de veículo,ES,2016,78.289814246
Taxa /100 mil habitantes,Furto de veículo,DF,2016,236.395343838
Taxa /100 mil habitantes,Furto de veículo,CE,2016,54.961652897
Taxa /100 mil habitantes,Furto de veículo,BA,2016,39.027095487
Taxa /100 mil habitantes,Furto de veículo,AP,2016,99.834461424
Taxa /100 mil habitantes,Furto de veículo,AM,2016,67.296953994
Taxa /100 mil habitantes,Furto de veículo,AL,2016,24.385690513
Taxa /100 mil habitantes,Furto de veículo,AC,2016,
Taxa / 100 instituições,Furto de veículo,TO,2016,255.272727273
Taxa / 100 instituições,Furto de veículo,SP,2016,600.801559792
Taxa / 100 instituições,Furto de veículo,SE,2016,150.433526012
Taxa / 100 instituições,Furto de veículo,SC,2016,400.222222222
Taxa / 100 instituições,Furto de veículo,RS,2016,319.333768779
Taxa / 100 instituições,Furto de veículo,RR,2016,356.937799043
Taxa / 100 instituições,Furto de veículo,RO,2016,609.777015437
Taxa / 100 instituições,Furto de veículo,RN,2016,167.418546366
Taxa / 100 instituições,Furto de veículo,RJ,2016,299.000892061
Taxa / 100 instituições,Furto de veículo,PR,2016,407.131378063
Taxa / 100 instituições,Furto de veículo,PI,2016,359.248120301
Taxa / 100 instituições,Furto de veículo,PE,2016,293.292394898
Taxa / 100 instituições,Furto de veículo,PB,2016,
Taxa / 100 instituições,Furto de veículo,PA,2016,202.566903332
Taxa / 100 instituições,Furto de veículo,MT,2016,285.486577181
Taxa / 100 instituições,Furto de veículo,MS,2016,363.943661972
Taxa / 100 instituições,Furto de veículo,MG,2016,353.881278539
Taxa / 100 instituições,Furto de veículo,MA,2016,252.055857254
Taxa / 100 instituições,Furto de veículo,GO,2016,518.127147766
Taxa / 100 instituições,Furto de veículo,ES,2016,199.807321773
Taxa / 100 instituições,Furto de veículo,DF,2016,399.659284497
Taxa / 100 instituições,Furto de veículo,CE,2016,303.013530135
Taxa / 100 instituições,Furto de veículo,BA,2016,165.289714444
Taxa / 100 instituições,Furto de veículo,AP,2016,344.052863436
Taxa / 100 instituições,Furto de veículo,AM,2016,269.3
Taxa / 100 instituições,Furto de veículo,AL,2016,107.480314961
Taxa / 100 instituições,Furto de veículo,AC,2016,
Taxa /100 mil veículos,Roubo de veículo,TO,2007,
Taxa /100 mil veículos,Roubo de veículo,SP,2007,395.968272249
Taxa /100 mil veículos,Roubo de veículo,SE,2007,
Taxa /100 mil veículos,Roubo de veículo,SC,2007,31.906718536
Taxa /100 mil veículos,Roubo de veículo,RS,2007,
Taxa /100 mil veículos,Roubo de veículo,RR,2007,
Taxa /100 mil veículos,Roubo de veículo,RO,2007,
Taxa /100 mil veículos,Roubo de veículo,RN,2007,
Taxa /100 mil veículos,Roubo de veículo,RJ,2007,874.097970588
Taxa /100 mil veículos,Roubo de veículo,PR,2007,
Taxa /100 mil veículos,Roubo de veículo,PI,2007,
Taxa /100 mil veículos,Roubo de veículo,PE,2007,392.003322438
Taxa /100 mil veículos,Roubo de veículo,PB,2007,
Taxa /100 mil veículos,Roubo de veículo,PA,2007,
Taxa /100 mil veículos,Roubo de veículo,MT,2007,151.296865276
Taxa /100 mil veículos,Roubo de veículo,MS,2007,102.111490417
Taxa /100 mil veículos,Roubo de veículo,MG,2007,26.237905521
Taxa /100 mil veículos,Roubo de veículo,MA,2007,
Taxa /100 mil veículos,Roubo de veículo,GO,2007,88.116774869
Taxa /100 mil veículos,Roubo de veículo,ES,2007,176.688094114
Taxa /100 mil veículos,Roubo de veículo,DF,2007,161.610104841
Taxa /100 mil veículos,Roubo de veículo,CE,2007,
Taxa /100 mil veículos,Roubo de veículo,BA,2007,
Taxa /100 mil veículos,Roubo de veículo,AP,2007,
Taxa /100 mil veículos,Roubo de veículo,AM,2007,
Taxa /100 mil veículos,Roubo de veículo,AL,2007,
Taxa /100 mil veículos,Roubo de veículo,AC,2007,
Taxa /100 mil habitantes,Roubo de veículo,TO,2007,
Taxa /100 mil habitantes,Roubo de veículo,SP,2007,158.185172176
Taxa /100 mil habitantes,Roubo de veículo,SE,2007,
Taxa /100 mil habitantes,Roubo de veículo,SC,2007,14.031620553
Taxa /100 mil habitantes,Roubo de veículo,RS,2007,
Taxa /100 mil habitantes,Roubo de veículo,RR,2007,
Taxa /100 mil habitantes,Roubo de veículo,RO,2007,
Taxa /100 mil habitantes,Roubo de veículo,RN,2007,
Taxa /100 mil habitantes,Roubo de veículo,RJ,2007,199.986815731
Taxa /100 mil habitantes,Roubo de veículo,PR,2007,
Taxa /100 mil habitantes,Roubo de veículo,PI,2007,
Taxa /100 mil habitantes,Roubo de veículo,PE,2007,56.572103411
Taxa /100 mil habitantes,Roubo de veículo,PB,2007,
Taxa /100 mil habitantes,Roubo de veículo,PA,2007,
Taxa /100 mil habitantes,Roubo de veículo,MT,2007,42.455020882
Taxa /100 mil habitantes,Roubo de veículo,MS,2007,31.317168189
Taxa /100 mil habitantes,Roubo de veículo,MG,2007,7.050819226
Taxa /100 mil habitantes,Roubo de veículo,MA,2007,
Taxa /100 mil habitantes,Roubo de veículo,GO,2007,26.524800261
Taxa /100 mil habitantes,Roubo de veículo,ES,2007,46.497026726
Taxa /100 mil habitantes,Roubo de veículo,DF,2007,64.810014835
Taxa /100 mil habitantes,Roubo de veículo,CE,2007,
Taxa /100 mil habitantes,Roubo de veículo,BA,2007,
Taxa /100 mil habitantes,Roubo de veículo,AP,2007,
Taxa /100 mil habitantes,Roubo de veículo,AM,2007,
Taxa /100 mil habitantes,Roubo de veículo,AL,2007,
Taxa /100 mil habitantes,Roubo de veículo,AC,2007,
Taxa / 100 instituições,Roubo de veículo,TO,2007,
Taxa / 100 instituições,Roubo de veículo,SP,2007,349.084386378
Taxa / 100 instituições,Roubo de veículo,SE,2007,
Taxa / 100 instituições,Roubo de veículo,SC,2007,33.662583959
Taxa / 100 instituições,Roubo de veículo,RS,2007,
Taxa / 100 instituições,Roubo de veículo,RR,2007,
Taxa / 100 instituições,Roubo de veículo,RO,2007,
Taxa / 100 instituições,Roubo de veículo,RN,2007,
Taxa / 100 instituições,Roubo de veículo,RJ,2007,632.329317269
Taxa / 100 instituições,Roubo de veículo,PR,2007,
Taxa / 100 instituições,Roubo de veículo,PI,2007,
Taxa / 100 instituições,Roubo de veículo,PE,2007,329.513657562
Taxa / 100 instituições,Roubo de veículo,PB,2007,
Taxa / 100 instituições,Roubo de veículo,PA,2007,
Taxa / 100 instituições,Roubo de veículo,MT,2007,147.199046484
Taxa / 100 instituições,Roubo de veículo,MS,2007,96.134020619
Taxa / 100 instituições,Roubo de veículo,MG,2007,25.150027278
Taxa / 100 instituições,Roubo de veículo,MA,2007,
Taxa / 100 instituições,Roubo de veículo,GO,2007,94.752898109
Taxa / 100 instituições,Roubo de veículo,ES,2007,145.374449339
Taxa / 100 instituições,Roubo de veículo,DF,2007,116.334072432
Taxa / 100 instituições,Roubo de veículo,CE,2007,
Taxa / 100 instituições,Roubo de veículo,BA,2007,
Taxa / 100 instituições,Roubo de veículo,AP,2007,
Taxa / 100 instituições,Roubo de veículo,AM,2007,
Taxa / 100 instituições,Roubo de veículo,AL,2007,
Taxa / 100 instituições,Roubo de veículo,AC,2007,
Taxa /100 mil veículos,Roubo de veículo,TO,2008,26.478793324
Taxa /100 mil veículos,Roubo de veículo,SP,2008,341.094400221
Taxa /100 mil veículos,Roubo de veículo,SE,2008,141.496910601
Taxa /100 mil veículos,Roubo de veículo,SC,2008,40.564612575
Taxa /100 mil veículos,Roubo de veículo,RS,2008,337.833499710
Taxa /100 mil veículos,Roubo de veículo,RR,2008,36.018235518
Taxa /100 mil veículos,Roubo de veículo,RO,2008,123.758914837
Taxa /100 mil veículos,Roubo de veículo,RN,2008,223.950805814
Taxa /100 mil veículos,Roubo de veículo,RJ,2008,717.973204983
Taxa /100 mil veículos,Roubo de veículo,PR,2008,156.613236514
Taxa /100 mil veículos,Roubo de veículo,PI,2008,86.068198145
Taxa /100 mil veículos,Roubo de veículo,PE,2008,436.639224436
Taxa /100 mil veículos,Roubo de veículo,PB,2008,85.684592252
Taxa /100 mil veículos,Roubo de veículo,PA,2008,348.719980569
Taxa /100 mil veículos,Roubo de veículo,MT,2008,130.371708487
Taxa /100 mil veículos,Roubo de veículo,MS,2008,92.180172590
Taxa /100 mil veículos,Roubo de veículo,MG,2008,5.791603375
Taxa /100 mil veículos,Roubo de veículo,MA,2008,156.723936649
Taxa /100 mil veículos,Roubo de veículo,GO,2008,106.445008615
Taxa /100 mil veículos,Roubo de veículo,ES,2008,155.870570401
Taxa /100 mil veículos,Roubo de veículo,DF,2008,201.988489682
Taxa /100 mil veículos,Roubo de veículo,CE,2008,210.393053853
Taxa /100 mil veículos,Roubo de veículo,BA,2008,438.591619384
Taxa /100 mil veículos,Roubo de veículo,AP,2008,0
