Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2009.00,10.155461807
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2009.00,15.089482671
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2009.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2009.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2009.00,21.114784691
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2009.00,2.850818582
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2009.00,1.967393212
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2009.00,3.449836957
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2009.00,4.500262856
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2009.00,0.298792877
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2009.00,0.113171588
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2009.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2009.00,0.972044014
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2009.00,5.258753374
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2010.00,9.724473258
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2010.00,19.622160211
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2010.00,14.532187930
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2010.00,11.434763314
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2010.00,25.397349125
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2010.00,17.433227732
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2010.00,6.493810816
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2010.00,9.002111857
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2010.00,0.890883903
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2010.00,1.125879331
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2010.00,8.428031173
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2010.00,18.019054346
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2010.00,15.167812928
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2010.00,9.406579667
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2010.00,13.090835523
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2010.00,4.957583835
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2010.00,6.079500496
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2010.00,4.083066501
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2010.00,1.054335748
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2010.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2010.00,1.361568636
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2010.00,5.625127326
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2011.00,10.005037258
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2011.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2011.00,21.249379644
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2011.00,15.404402805
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2011.00,10.370500587
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2011.00,22.768718760
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2011.00,11.864528441
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2011.00,2.695286368
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2011.00,15.183461155
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2011.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2011.00,1.393286890
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2011.00,14.024818301
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2011.00,0.804759608
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2011.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2011.00,8.951229372
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2011.00,18.331114687
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2011.00,11.446459469
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2011.00,0.089941848
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2011.00,8.367381483
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2011.00,11.079734845
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2011.00,1.951626681
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2011.00,6.583644099
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2011.00,3.228973580
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2011.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2011.00,2.069170744
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2011.00,1.044137216
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2011.00,1.602957992
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2011.00,6.164226858
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2012.00,8.430634045
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2012.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2012.00,23.029408094
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2012.00,14.539959355
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2012.00,9.812685635
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2012.00,11.063032148
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2012.00,18.040476269
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2012.00,6.080595143
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2012.00,22.274816050
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2012.00,4.152011654
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2012.00,2.743219518
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2012.00,8.055427470
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2012.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2012.00,0.330690649
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2012.00,9.494007625
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2012.00,16.483107751
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2012.00,18.486964245
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2012.00,1.202788152
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2012.00,12.848534227
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2012.00,9.386022314
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2012.00,0.880056382
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2012.00,10.123487029
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2012.00,2.935045831
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2012.00,0.695501220
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2012.00,0.775198772
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2012.00,1.738181661
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2012.00,1.835750186
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2012.00,7.707694357
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2013.00,10.485981258
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2013.00,26.051368562
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2013.00,13.932370634
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2013.00,19.847079123
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2013.00,5.246062563
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2013.00,3.619015837
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2013.00,2.984226947
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2013.00,7.645068985
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2013.00,0.777950962
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2013.00,8.202097160
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2013.00,9.158293578
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2013.00,0.838938399
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2013.00,7.165007162
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2013.00,2.604596696
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2013.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2013.00,12.506637744
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2013.00,2.924727420
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2013.00,0.408165487
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2013.00,1.628185039
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2013.00,24.689974204
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2013.00,2.060626199
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2013.00,3.866534877
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2014.00,7.615840949
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2014.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2014.00,8.556942571
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2014.00,15.494953072
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2014.00,15.555915223
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2014.00,3.753939380
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2014.00,2.629967351
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2014.00,10.001991776
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2014.00,0.431047051
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2014.00,1.511037260
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2014.00,6.916107615
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2014.00,34.241123933
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2014.00,2.685784783
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2014.00,25.585515869
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2014.00,1.312724756
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2014.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2014.00,13.670975908
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2014.00,1.923792561
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2014.00,0.532685588
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2014.00,1.187481978
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2014.00,0.391412412
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2014.00,
