Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2008.00,2.252016854
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2008.00,6.324782291
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2008.00,5.810369384
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2008.00,1.514103833
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2009.00,16.162090030
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2009.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2009.00,0.191066951
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2009.00,5.945176839
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2009.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2009.00,26.609367828
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2009.00,5.668633622
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2009.00,0.433939123
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2009.00,0.237959679
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2009.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2009.00,0.895736868
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2009.00,1.392243497
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2009.00,5.336012963
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2009.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2009.00,6.659319218
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2009.00,1.060342026
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2009.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2009.00,0.137761561
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2009.00,0.709879391
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2009.00,0.630469494
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2009.00,3.029785546
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2009.00,0.459193315
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2009.00,4.432077055
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2009.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2009.00,1.867331210
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2009.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2009.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2009.00,1.216261097
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2010.00,14.093439504
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2010.00,4.959522425
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2010.00,20.404707844
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2010.00,7.814895190
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2010.00,0.735148394
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2010.00,0.217742858
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2010.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2010.00,0.318172823
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2010.00,0.178061529
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2010.00,5.131915092
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2010.00,6.263634062
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2010.00,1.287075310
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2010.00,9.416559696
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2010.00,0.926036340
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2010.00,4.408690476
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2010.00,5.956786779
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2010.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2010.00,4.584139338
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2010.00,3.357226986
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2010.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2010.00,4.629333362
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2010.00,2.223042953
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2011.00,16.744541523
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2011.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2011.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2011.00,5.196852910
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2011.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2011.00,6.170961159
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2011.00,6.525490643
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2011.00,0.514829980
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2011.00,0.469846518
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2011.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2011.00,1.171627612
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2011.00,0.055172377
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2011.00,4.127637989
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2011.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2011.00,5.105755382
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2011.00,1.110976648
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2011.00,9.918950887
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2011.00,0.854447557
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2011.00,2.463817875
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2011.00,2.589721156
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2011.00,3.077565151
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2011.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2011.00,4.406203531
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2011.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2011.00,1.306844681
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2011.00,0.982717379
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2011.00,7.881210126
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2011.00,2.224957623
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2012.00,14.736474144
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2012.00,6.176807129
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2012.00,18.786281005
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2012.00,7.614486737
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2012.00,0.958517461
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2012.00,0.669780676
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2012.00,7.189127013
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2012.00,22.688724383
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2012.00,2.806513790
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2012.00,5.320467360
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2012.00,6.068602616
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2012.00,11.507890706
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2012.00,4.781454135
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2012.00,4.414220348
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2012.00,11.864354049
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2012.00,1.210077526
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2012.00,3.833610734
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2012.00,3.296076526
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2012.00,0.556400976
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2012.00,0.267309921
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2012.00,13.631003550
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2012.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2012.00,4.235041023
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2013.00,14.883328237
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2013.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2013.00,18.235014506
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2013.00,4.629056355
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2013.00,0.948440689
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2013.00,10.837455755
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2013.00,3.236842941
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2013.00,5.362098635
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2013.00,12.606248011
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2013.00,4.510590662
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2013.00,0.272110324
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2013.00,24.144674161
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2013.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2013.00,1.439069265
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2014.00,15.766126877
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2014.00,2.752337079
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2014.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2014.00,5.381180851
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2014.00,0.178455528
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2014.00,26.361543539
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2014.00,5.890659073
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2014.00,13.556855511
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2014.00,0.010778008
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2014.00,4.513316184
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2014.00,
